2025-04-03 14:53:48,399 INFO     Start Init the PLC: PLC-01
2025-04-03 15:10:37,552 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:38,366 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:38,574 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:39,389 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:39,597 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:40,413 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:40,618 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:41,429 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:41,636 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:42,451 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:42,659 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:43,475 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:43,683 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:44,499 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:44,707 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:45,522 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:45,729 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:46,542 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:46,750 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:47,565 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:47,771 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:48,584 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:48,792 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:49,605 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:49,812 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:50,628 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:50,836 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:51,652 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:51,860 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:52,674 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:52,882 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:53,697 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:53,905 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:54,719 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:54,926 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:55,739 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:55,947 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:56,762 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:56,970 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:57,785 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:57,993 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:58,807 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:59,015 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:59,830 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:00,038 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:00,847 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:01,054 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:01,863 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:02,071 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:02,884 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:03,091 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:03,904 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:04,110 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:04,924 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:05,132 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:05,947 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:06,155 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:06,970 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:07,177 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:07,990 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:08,198 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:09,013 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:09,220 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:10,034 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:10,239 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:11,051 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:11,259 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:12,074 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:12,282 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:13,096 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:13,304 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:14,120 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:14,326 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:15,142 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:15,349 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:16,164 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:16,372 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:17,185 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:17,393 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:18,208 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:18,416 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:19,229 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:19,437 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:20,252 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:20,460 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:21,273 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:21,481 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:22,297 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:22,505 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:23,319 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:23,526 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:24,341 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:24,548 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:25,364 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:25,570 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:26,383 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:26,589 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:27,404 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:27,611 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:11:28,426 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:11:28,634 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
